ward_id,metro,registered,valid,spoilt,n_vd,turnout,spoilt_rate,winner,winner_share,margin,enp,share_ANC,share_DA,share_EFF,share_ActionSA,tent_share,deprivation_score,pred_turnout,ward_gap_pp,risk_tier,forecast_2026,forecast_lo,forecast_hi,ward_num,top_vds
79700038,Ekurhuleni,15886,11816,60,5,0.7476,0.0051,DA,0.8725,0.807,1.3043,0.0655,0.8725,0.0174,0.0,0.0,0.2553,0.5944,15.3171,Low risk,0.6958,0.6438,0.7478,38,"[{'VotingDistrict': 33000196, 'station': 'EKURHULENI WEST COLLEGE', 'station_type': 'School', 'registered': 3701, 'turnout': 0.7384490678195083, 'tent': 0}, {'VotingDistrict': 33000208, 'station': 'GLENBRACK JUNIOR HIGH SCHOOL', 'station_type': 'School', 'registered': 3258, 'turnout': 0.7286678944137508, 'tent': 0}, {'VotingDistrict': 33000219, 'station': 'LAERSKOOL ORION', 'station_type': 'School', 'registered': 2013, 'turnout': 0.7123695976154992, 'tent': 0}]"
79700039,Ekurhuleni,15490,10121,211,6,0.667,0.0204,DA,0.8105,0.7054,1.4922,0.1051,0.8105,0.0366,0.0,0.0437,0.4354,0.5725,9.4539,Low risk,0.6271,0.5751,0.6791,39,"[{'VotingDistrict': 33060013, 'station': 'BOYS SCOUTS HALL', 'station_type': 'Hall/Centre', 'registered': 2341, 'turnout': 0.7227680478428022, 'tent': 0}, {'VotingDistrict': 33060664, 'station': 'DINWIDDIE HIGH SCHOOL', 'station_type': 'School', 'registered': 2788, 'turnout': 0.6685796269727403, 'tent': 0}, {'VotingDistrict': 33060675, 'station': 'ELSBURG HALL', 'station_type': 'Hall/Centre', 'registered': 4279, 'turnout': 0.6597335826127599, 'tent': 0}]"
79700040,Ekurhuleni,12698,6594,239,6,0.5381,0.035,ANC,0.6335,0.4939,2.2703,0.6335,0.1266,0.1395,0.0,0.0092,0.647,0.4234,11.4689,Low risk,0.5249,0.4729,0.5769,40,"[{'VotingDistrict': 33060529, 'station': 'AME CHURCH', 'station_type': 'Church', 'registered': 2900, 'turnout': 0.5117241379310344, 'tent': 0}, {'VotingDistrict': 33060631, 'station': 'LEONDALE HALL', 'station_type': 'Hall/Centre', 'registered': 3505, 'turnout': 0.538944365192582, 'tent': 0}, {'VotingDistrict': 33061036, 'station': 'BUHLE PARK SECONDARY SCHOOL', 'station_type': 'School', 'registered': 4507, 'turnout': 0.5325049922343021, 'tent': 0}]"
79700041,Ekurhuleni,15635,7554,226,4,0.4976,0.029,ANC,0.6982,0.5575,1.9294,0.6982,0.0949,0.1407,0.0,0.0,0.6571,0.4251,7.2493,Low risk,0.4938,0.4418,0.5458,41,"[{'VotingDistrict': 33060642, 'station': 'RONDEBULT EXT2 SEC SCHOOL', 'station_type': 'School', 'registered': 2941, 'turnout': 0.49098945936756205, 'tent': 0}, {'VotingDistrict': 33060990, 'station': 'PHUMULA GARDENS PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4709, 'turnout': 0.5005308982798896, 'tent': 0}, {'VotingDistrict': 33061058, 'station': 'FAITH CHURCH.', 'station_type': 'Church', 'registered': 5993, 'turnout': 0.4523610879359252, 'tent': 0}]"
79700042,Ekurhuleni,16437,9585,91,5,0.5887,0.0094,ANC,0.4403,0.0731,2.8346,0.4403,0.3671,0.1541,0.0,0.1063,0.807,0.4338,15.4895,Low risk,0.5736,0.5216,0.6256,42,"[{'VotingDistrict': 33020389, 'station': 'CONQUERORS THROUGH CHRIST MINISTRIES', 'station_type': 'Church', 'registered': 6552, 'turnout': 0.48626373626373626, 'tent': 0}, {'VotingDistrict': 33020738, 'station': 'NONCEDO DAY CARE CENTRE', 'station_type': 'Hall/Centre', 'registered': 1756, 'turnout': 0.623006833712984, 'tent': 0}, {'VotingDistrict': 33060653, 'station': 'SCHOOL OF ACHIEVEMENT', 'station_type': 'School', 'registered': 5348, 'turnout': 0.6697830964846672, 'tent': 0}]"
79700043,Ekurhuleni,16852,11804,63,7,0.7042,0.0053,DA,0.5728,0.3346,2.5165,0.2381,0.5728,0.0958,0.0,0.1596,0.8224,0.4878,21.6404,Low risk,0.6813,0.6293,0.7333,43,"[{'VotingDistrict': 33020299, 'station': 'FALCON EDUCATIONAL SCHOOL', 'station_type': 'School', 'registered': 3507, 'turnout': 0.5380667236954663, 'tent': 0}, {'VotingDistrict': 33020312, 'station': 'SUNWARD PARK HIGH SCHOOL', 'station_type': 'School', 'registered': 2375, 'turnout': 0.7414736842105263, 'tent': 0}, {'VotingDistrict': 33020323, 'station': 'FREEWAY PARK PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2898, 'turnout': 0.727743271221532, 'tent': 0}]"
79700044,Ekurhuleni,15671,8792,139,6,0.5699,0.0156,ANC,0.7541,0.6463,1.706,0.7541,0.0543,0.1078,0.0,0.0,0.6431,0.4241,14.5825,Low risk,0.5483,0.4963,0.6003,44,"[{'VotingDistrict': 33020042, 'station': 'KUTLOANONG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2077, 'turnout': 0.6273471352912855, 'tent': 0}, {'VotingDistrict': 33020053, 'station': 'ILLINGE HIGH SCHOOL', 'station_type': 'School', 'registered': 2705, 'turnout': 0.5231053604436229, 'tent': 0}, {'VotingDistrict': 33020064, 'station': 'KHAYELIHLE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3005, 'turnout': 0.6232945091514143, 'tent': 0}]"
79700045,Ekurhuleni,14801,8027,122,7,0.5506,0.015,ANC,0.6834,0.531,1.9704,0.6834,0.1294,0.1525,0.0,0.3048,0.95,0.4076,14.2965,Low risk,0.5119,0.4599,0.5639,45,"[{'VotingDistrict': 33020222, 'station': 'MASITHWALISANE SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2871, 'turnout': 0.5670498084291188, 'tent': 0}, {'VotingDistrict': 33020244, 'station': 'BOPANG KGOTSO SCHOOL', 'station_type': 'School', 'registered': 2721, 'turnout': 0.5670709298052187, 'tent': 0}, {'VotingDistrict': 33020255, 'station': 'TENT (TONYS MINI MARKET)', 'station_type': 'Tent', 'registered': 2338, 'turnout': 0.5192472198460223, 'tent': 1}]"
79700046,Ekurhuleni,13618,7448,56,5,0.551,0.0075,ANC,0.6884,0.5644,1.9835,0.6884,0.0657,0.1239,0.0,0.0,0.6389,0.4208,13.0238,Low risk,0.5237,0.4717,0.5757,46,"[{'VotingDistrict': 33020110, 'station': 'ORHOVELANI EDUCATION CENTRE', 'station_type': 'Hall/Centre', 'registered': 2624, 'turnout': 0.4253048780487805, 'tent': 0}, {'VotingDistrict': 33020132, 'station': 'MTHIMKHULU PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2845, 'turnout': 0.546572934973638, 'tent': 0}, {'VotingDistrict': 33020187, 'station': 'J.D. DUMANE COMMUNITY CENTRE', 'station_type': 'Hall/Centre', 'registered': 3175, 'turnout': 0.6091338582677165, 'tent': 0}]"
79700047,Ekurhuleni,14476,8192,124,5,0.5745,0.0149,ANC,0.7345,0.5957,1.771,0.7345,0.0663,0.1388,0.0,0.0,0.6351,0.4236,15.0851,Low risk,0.5503,0.4983,0.6023,47,"[{'VotingDistrict': 33020075, 'station': 'METHODIST CHURCH', 'station_type': 'Church', 'registered': 2511, 'turnout': 0.610115491835922, 'tent': 0}, {'VotingDistrict': 33020086, 'station': 'THABANG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3512, 'turnout': 0.576879271070615, 'tent': 0}, {'VotingDistrict': 33020097, 'station': 'ITUMELENG NURSERY AND PRE-SCHOOL', 'station_type': 'School', 'registered': 2924, 'turnout': 0.5338577291381669, 'tent': 0}]"
79700048,Ekurhuleni,12020,6838,113,5,0.5783,0.0163,ANC,0.7887,0.6641,1.5604,0.7887,0.0488,0.1246,0.0,0.0,0.6459,0.4249,15.3414,Low risk,0.5768,0.5248,0.6288,48,"[{'VotingDistrict': 33060282, 'station': 'SONQOBA SCHOOL', 'station_type': 'School', 'registered': 2405, 'turnout': 0.6108108108108108, 'tent': 0}, {'VotingDistrict': 33060293, 'station': 'PHUMULANE SCHOOL', 'station_type': 'School', 'registered': 2601, 'turnout': 0.564398308342945, 'tent': 0}, {'VotingDistrict': 33060327, 'station': 'MPONTSHENG HIGH SCHOOL', 'station_type': 'School', 'registered': 2089, 'turnout': 0.5907132599329823, 'tent': 0}]"
79700049,Ekurhuleni,14695,7986,540,7,0.5802,0.0633,ANC,0.7209,0.5319,1.7875,0.7209,0.059,0.189,0.0,0.0,0.6323,0.4205,15.9665,Low risk,0.5679,0.5159,0.6199,49,"[{'VotingDistrict': 33060372, 'station': 'MATSHEDISO SCHOOL', 'station_type': 'School', 'registered': 2352, 'turnout': 0.5535714285714286, 'tent': 0}, {'VotingDistrict': 33060383, 'station': 'EWC KATHORUS COLLEGE', 'station_type': 'School', 'registered': 2545, 'turnout': 0.5575638506876228, 'tent': 0}, {'VotingDistrict': 33060394, 'station': 'KEKETSO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2595, 'turnout': 0.5491329479768786, 'tent': 0}]"
79700050,Ekurhuleni,13086,7095,153,7,0.5539,0.0211,ANC,0.8268,0.7214,1.4342,0.8268,0.0482,0.1054,0.0,0.2097,0.95,0.4126,14.124,Low risk,0.5108,0.4588,0.5628,50,"[{'VotingDistrict': 33060439, 'station': 'TENT @ FREEDOM PARK SQUARE', 'station_type': 'Tent', 'registered': 2744, 'turnout': 0.5102040816326531, 'tent': 1}, {'VotingDistrict': 33060440, 'station': 'PHUMELELA COMBINED SCHOOL', 'station_type': 'School', 'registered': 1448, 'turnout': 0.5683701657458563, 'tent': 0}, {'VotingDistrict': 33060462, 'station': 'DE BRUYN PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1220, 'turnout': 0.6180327868852459, 'tent': 0}]"
79700051,Ekurhuleni,13728,6817,162,6,0.5084,0.0232,ANC,0.6672,0.5268,2.0959,0.6672,0.0679,0.1404,0.0,0.0,0.6543,0.4186,8.9744,Low risk,0.498,0.446,0.55,51,"[{'VotingDistrict': 33060563, 'station': 'TAMAHO CHILD CARE CENTRE', 'station_type': 'Hall/Centre', 'registered': 2627, 'turnout': 0.4925770841263799, 'tent': 0}, {'VotingDistrict': 33060574, 'station': 'TAMAHO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2721, 'turnout': 0.47776552737963984, 'tent': 0}, {'VotingDistrict': 33060585, 'station': 'WORD OF LIFE VICTORY CENTRE', 'station_type': 'Hall/Centre', 'registered': 2263, 'turnout': 0.5081749889527176, 'tent': 0}]"
79700052,Ekurhuleni,14662,6956,35,5,0.4768,0.005,ANC,0.6078,0.4143,2.3614,0.6078,0.0677,0.1077,0.0,0.2688,0.95,0.3935,8.3271,Low risk,0.4567,0.4047,0.5087,52,"[{'VotingDistrict': 33000185, 'station': 'THOKOZA AUDITORIUM HALL', 'station_type': 'Hall/Centre', 'registered': 5316, 'turnout': 0.4548532731376975, 'tent': 0}, {'VotingDistrict': 33000343, 'station': 'BAMBANANI DAYCARE CENTRE', 'station_type': 'Hall/Centre', 'registered': 1541, 'turnout': 0.4600908500973394, 'tent': 0}, {'VotingDistrict': 33060484, 'station': 'SAMSON PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2162, 'turnout': 0.5296022201665125, 'tent': 0}]"
79700053,Ekurhuleni,14801,8470,117,8,0.5802,0.0136,ANC,0.6093,0.4782,2.4475,0.6093,0.0799,0.1076,0.0,0.1901,0.95,0.4015,17.8665,Low risk,0.5526,0.5006,0.6046,53,"[{'VotingDistrict': 33000062, 'station': 'PHOLA PARK HALL', 'station_type': 'Hall/Centre', 'registered': 4074, 'turnout': 0.4950908198330879, 'tent': 0}, {'VotingDistrict': 33000073, 'station': 'TIISETSONG HIGH SCHOOL', 'station_type': 'School', 'registered': 2762, 'turnout': 0.560825488776249, 'tent': 0}, {'VotingDistrict': 33000398, 'station': 'TENT (THINASONKE EXT.3)', 'station_type': 'Tent', 'registered': 731, 'turnout': 0.6415868673050615, 'tent': 1}]"
79700054,Ekurhuleni,14224,7800,86,6,0.5544,0.0109,ANC,0.7967,0.7049,1.5433,0.7967,0.0463,0.0918,0.0,0.0,0.6584,0.426,12.8406,Low risk,0.547,0.495,0.599,54,"[{'VotingDistrict': 33000130, 'station': 'UNITING REFORMED CHURCH', 'station_type': 'Church', 'registered': 2119, 'turnout': 0.58329400660689, 'tent': 0}, {'VotingDistrict': 33000141, 'station': 'LUTHERAN CHURCH', 'station_type': 'Church', 'registered': 2085, 'turnout': 0.5496402877697841, 'tent': 0}, {'VotingDistrict': 33000152, 'station': 'REFORM APOSTOLIC CHURCH OF S.A  ( THINTWA VILLAGE)', 'station_type': 'Church', 'registered': 2731, 'turnout': 0.5924569754668619, 'tent': 0}]"
79700055,Ekurhuleni,13594,7620,173,7,0.5733,0.0222,ANC,0.8588,0.7933,1.3432,0.8588,0.032,0.0655,0.0,0.0,0.6628,0.4278,14.5445,Low risk,0.5715,0.5195,0.6235,55,"[{'VotingDistrict': 33060260, 'station': 'NOKULUNGO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1591, 'turnout': 0.61659333752357, 'tent': 0}, {'VotingDistrict': 33060305, 'station': 'THEMBALETHU PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1733, 'turnout': 0.582804385458742, 'tent': 0}, {'VotingDistrict': 33060316, 'station': 'KATLEHONG TECHNICAL CENTRE', 'station_type': 'Hall/Centre', 'registered': 2032, 'turnout': 0.4926181102362205, 'tent': 0}]"
79700056,Ekurhuleni,13605,7679,123,6,0.5735,0.0158,ANC,0.7712,0.6467,1.6262,0.7712,0.0512,0.1245,0.0,0.0,0.6448,0.4242,14.9228,Low risk,0.5702,0.5182,0.6222,56,"[{'VotingDistrict': 33000084, 'station': 'UMZAMO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1986, 'turnout': 0.5881168177240684, 'tent': 0}, {'VotingDistrict': 33000095, 'station': 'NEW BRETHERN APOSTOLIC CHURCH', 'station_type': 'Church', 'registered': 2357, 'turnout': 0.6134917267713195, 'tent': 0}, {'VotingDistrict': 33000107, 'station': 'SAM NTULI SPORTS CENTRE', 'station_type': 'Hall/Centre', 'registered': 2837, 'turnout': 0.62248854423687, 'tent': 0}]"
79700057,Ekurhuleni,14047,8270,57,5,0.5928,0.0068,ANC,0.4707,0.1622,2.9813,0.4707,0.3086,0.0652,0.0,0.0,0.5267,0.4318,16.0977,Low risk,0.5624,0.5104,0.6144,57,"[{'VotingDistrict': 33000017, 'station': 'J.D THOMAS HALL', 'station_type': 'Hall/Centre', 'registered': 3406, 'turnout': 0.6024662360540223, 'tent': 0}, {'VotingDistrict': 33000028, 'station': 'EDENPARK HIGH SCHOOL', 'station_type': 'School', 'registered': 3193, 'turnout': 0.6301284058878798, 'tent': 0}, {'VotingDistrict': 33000040, 'station': 'MOHLODI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3833, 'turnout': 0.5189146882337594, 'tent': 0}]"
79700058,Ekurhuleni,12909,7239,118,4,0.5699,0.016,ANC,0.6855,0.5399,2.0011,0.6855,0.0691,0.1456,0.0,0.0545,0.7818,0.4163,15.3615,Low risk,0.5482,0.4962,0.6002,58,"[{'VotingDistrict': 33000332, 'station': 'GREENFIELDS COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 5560, 'turnout': 0.5944244604316546, 'tent': 0}, {'VotingDistrict': 33061025, 'station': 'REALEBOHA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3859, 'turnout': 0.5387406063747084, 'tent': 0}, {'VotingDistrict': 33061047, 'station': 'INTERNATIONAL PENTECOSTAL HOLINESS CHURCH', 'station_type': 'Church', 'registered': 2786, 'turnout': 0.5215362526920316, 'tent': 0}]"
79700059,Ekurhuleni,12227,6188,242,5,0.5259,0.0376,ANC,0.7557,0.633,1.6767,0.7557,0.0999,0.1227,0.0,0.0,0.6517,0.4304,9.5456,Low risk,0.5151,0.4631,0.5671,59,"[{'VotingDistrict': 33060237, 'station': 'PONEGO SCHOOL', 'station_type': 'School', 'registered': 3074, 'turnout': 0.6027976577748861, 'tent': 0}, {'VotingDistrict': 33060248, 'station': 'HLESIPHI SCHOOL', 'station_type': 'School', 'registered': 1875, 'turnout': 0.5733333333333334, 'tent': 0}, {'VotingDistrict': 33060271, 'station': 'BETHESDA EVANGELICAL CHURCH.', 'station_type': 'Church', 'registered': 2660, 'turnout': 0.5447368421052632, 'tent': 0}]"
79700060,Ekurhuleni,12664,7489,205,5,0.6075,0.0266,ANC,0.8024,0.6838,1.5132,0.8024,0.043,0.1186,0.0,0.1621,0.95,0.4136,19.3932,Low risk,0.604,0.552,0.656,60,"[{'VotingDistrict': 33060114, 'station': 'ABRAM HLOPE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3676, 'turnout': 0.6387377584330794, 'tent': 0}, {'VotingDistrict': 33060125, 'station': 'TENT - MOLELEKI EXT 1', 'station_type': 'Tent', 'registered': 2053, 'turnout': 0.6327325864588407, 'tent': 1}, {'VotingDistrict': 33060215, 'station': 'THE TRUE VINE WORSHIP CENTRE', 'station_type': 'Hall/Centre', 'registered': 3095, 'turnout': 0.5770597738287561, 'tent': 0}]"
79700061,Ekurhuleni,15452,8850,175,6,0.5841,0.0194,ANC,0.7184,0.6241,1.8621,0.7184,0.0415,0.0801,0.0,0.2251,0.95,0.4047,17.9402,Low risk,0.5594,0.5074,0.6114,61,"[{'VotingDistrict': 33000376, 'station': 'THABOTONA PRIMARY SCHOOL 34', 'station_type': 'School', 'registered': 2643, 'turnout': 0.5516458569807038, 'tent': 0}, {'VotingDistrict': 33000477, 'station': 'PHEASANT FOLLY PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1289, 'turnout': 0.8161365399534523, 'tent': 0}, {'VotingDistrict': 33060024, 'station': 'APOSTOLIC GOSPEL CHURCH INTERNATIONAL', 'station_type': 'Church', 'registered': 2388, 'turnout': 0.5561139028475712, 'tent': 0}]"
79700062,Ekurhuleni,12299,7029,232,7,0.5904,0.032,ANC,0.7876,0.6984,1.5798,0.7876,0.0484,0.0892,0.0,0.0907,0.8944,0.4195,17.0869,Low risk,0.5699,0.5179,0.6219,62,"[{'VotingDistrict': 33020761, 'station': 'TENT THULASIZWE GROUND', 'station_type': 'Tent', 'registered': 212, 'turnout': 0.7405660377358491, 'tent': 1}, {'VotingDistrict': 33060057, 'station': 'FATHER MASANGO`S ST JOHN`S APOSTOLIC FAITH MISSION', 'station_type': 'Other', 'registered': 2194, 'turnout': 0.4968094804010939, 'tent': 0}, {'VotingDistrict': 33060068, 'station': 'MANZINI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4057, 'turnout': 0.6016761153561745, 'tent': 0}]"
79700063,Ekurhuleni,12325,6543,114,5,0.5401,0.0171,ANC,0.7581,0.6396,1.6836,0.7581,0.0582,0.1184,0.0,0.0,0.6561,0.4246,11.5541,Low risk,0.5073,0.4553,0.5593,63,"[{'VotingDistrict': 33060170, 'station': 'BEULAH CHRISTIANS FELLOWSHIP', 'station_type': 'Other', 'registered': 2315, 'turnout': 0.5533477321814255, 'tent': 0}, {'VotingDistrict': 33060181, 'station': 'AMAKHANDONIYA CHURCH OF GOD', 'station_type': 'Church', 'registered': 1832, 'turnout': 0.6020742358078602, 'tent': 0}, {'VotingDistrict': 33060192, 'station': 'THUTOPELE SECONDARY SCHOOL.', 'station_type': 'School', 'registered': 2833, 'turnout': 0.5594775855983057, 'tent': 0}]"
79700064,Ekurhuleni,15444,8445,130,5,0.5552,0.0152,ANC,0.8206,0.7255,1.4577,0.8206,0.0579,0.0951,0.0,0.1369,0.95,0.4192,13.6081,Low risk,0.5206,0.4686,0.5726,64,"[{'VotingDistrict': 33020176, 'station': 'KHULISA COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 3591, 'turnout': 0.4884433305485937, 'tent': 0}, {'VotingDistrict': 33020200, 'station': 'ERASMUS MONARENG SECONDARY SCHOOL', 'station_type': 'School', 'registered': 3893, 'turnout': 0.5717955304392499, 'tent': 0}, {'VotingDistrict': 33020211, 'station': 'TEMPORARY VOTING STATION (VACANT SCHOOL SITE)', 'station_type': 'School', 'registered': 2314, 'turnout': 0.5388936905790839, 'tent': 0}]"
79700065,Ekurhuleni,13894,7531,331,4,0.5659,0.0421,ANC,0.8109,0.7123,1.4905,0.8109,0.0511,0.0987,0.0,0.1777,0.95,0.4147,15.1112,Low risk,0.5611,0.5091,0.6131,65,"[{'VotingDistrict': 33010018, 'station': 'THEMBELIHLE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4466, 'turnout': 0.5248544558889386, 'tent': 0}, {'VotingDistrict': 33010029, 'station': 'TENT (EMAPHUPHENI WATER TANK)', 'station_type': 'Tent', 'registered': 2469, 'turnout': 0.5974078574321587, 'tent': 1}, {'VotingDistrict': 33010030, 'station': 'PHANDIMFUNDO SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2858, 'turnout': 0.5927221833449965, 'tent': 0}]"
79700066,Ekurhuleni,12130,7087,155,5,0.597,0.0214,ANC,0.7861,0.6642,1.5715,0.7861,0.0408,0.1219,0.0,0.1654,0.95,0.4121,18.4928,Low risk,0.5995,0.5475,0.6515,66,"[{'VotingDistrict': 33010041, 'station': 'KGOLAGANO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2840, 'turnout': 0.5883802816901409, 'tent': 0}, {'VotingDistrict': 33010063, 'station': 'ROLIHLAHLA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2443, 'turnout': 0.6021285304952927, 'tent': 0}, {'VotingDistrict': 33010074, 'station': 'TENT (PHILLIP MOYO MEMORIAL HEALTH CLINIC)', 'station_type': 'Tent', 'registered': 2006, 'turnout': 0.6156530408773679, 'tent': 1}]"
79700067,Ekurhuleni,14260,8047,160,6,0.5755,0.0195,ANC,0.8201,0.7353,1.4615,0.8201,0.0592,0.0848,0.0,0.0,0.6492,0.4293,14.6265,Low risk,0.5572,0.5052,0.6092,67,"[{'VotingDistrict': 33010085, 'station': 'CAIPHUS NYOKA HIGH SCHOOL', 'station_type': 'School', 'registered': 2825, 'turnout': 0.5366371681415929, 'tent': 0}, {'VotingDistrict': 33010108, 'station': 'TSHEPO THEMBA', 'station_type': 'Other', 'registered': 2635, 'turnout': 0.6174573055028463, 'tent': 0}, {'VotingDistrict': 33010120, 'station': 'EMMANUEL BAPTIST CHURCH', 'station_type': 'Church', 'registered': 1988, 'turnout': 0.5407444668008048, 'tent': 0}]"
79700068,Ekurhuleni,13542,6955,216,6,0.5295,0.0301,ANC,0.6861,0.5498,2.0038,0.6861,0.0591,0.1363,0.0,0.1916,0.95,0.4056,12.3925,Low risk,0.5287,0.4767,0.5807,68,"[{'VotingDistrict': 33010265, 'station': 'MBIKWA CINDI HALL', 'station_type': 'Hall/Centre', 'registered': 2431, 'turnout': 0.5664335664335665, 'tent': 0}, {'VotingDistrict': 33010276, 'station': 'AFRICAN CATHOLIC CHURCH', 'station_type': 'Church', 'registered': 1926, 'turnout': 0.5867082035306335, 'tent': 0}, {'VotingDistrict': 33010287, 'station': 'SIPHETHU PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1910, 'turnout': 0.5471204188481675, 'tent': 0}]"
79700069,Ekurhuleni,15244,8054,175,8,0.5398,0.0213,ANC,0.7466,0.6188,1.7241,0.7466,0.0607,0.1278,0.0,0.0,0.6539,0.424,11.5844,Low risk,0.529,0.477,0.581,69,"[{'VotingDistrict': 33010322, 'station': 'DAVEY SENIOR SECONDARY SCHOOL', 'station_type': 'School', 'registered': 987, 'turnout': 0.5146909827760892, 'tent': 0}, {'VotingDistrict': 33010333, 'station': 'HB NYATHI SECONDARY SCHOOL', 'station_type': 'School', 'registered': 1185, 'turnout': 0.5645569620253165, 'tent': 0}, {'VotingDistrict': 33010344, 'station': 'BHEKIMFUNDO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2685, 'turnout': 0.5370577281191806, 'tent': 0}]"
79700070,Ekurhuleni,13629,7448,147,8,0.5573,0.0194,ANC,0.7136,0.5606,1.8449,0.7136,0.0855,0.1531,0.0,0.0,0.6349,0.4247,13.2586,Low risk,0.5309,0.4789,0.5829,70,"[{'VotingDistrict': 33010412, 'station': 'RIVONI SECONDARY SCHOOL', 'station_type': 'School', 'registered': 1997, 'turnout': 0.5322984476715072, 'tent': 0}, {'VotingDistrict': 33010423, 'station': 'KGALEMA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1931, 'turnout': 0.5396167788710513, 'tent': 0}, {'VotingDistrict': 33010434, 'station': 'BAIKAGETSE INTERMEDIATE SCHOOL', 'station_type': 'School', 'registered': 2411, 'turnout': 0.507673164661966, 'tent': 0}]"
79700071,Ekurhuleni,13931,6932,258,6,0.5161,0.0359,ANC,0.6549,0.4908,2.1245,0.6549,0.1082,0.1642,0.0,0.0,0.6389,0.423,9.3123,Low risk,0.5061,0.4541,0.5581,71,"[{'VotingDistrict': 33010445, 'station': 'VICTOR NDLAZILWANE HALL', 'station_type': 'Hall/Centre', 'registered': 2561, 'turnout': 0.4533385396329559, 'tent': 0}, {'VotingDistrict': 33010535, 'station': 'TIMKEN YOUTH CENTRE', 'station_type': 'Hall/Centre', 'registered': 1659, 'turnout': 0.5629897528631705, 'tent': 0}, {'VotingDistrict': 33010546, 'station': 'HULWAZI SCHOOL', 'station_type': 'School', 'registered': 2490, 'turnout': 0.5092369477911647, 'tent': 0}]"
